username,restaurant_name,email,restaurant_owner,address,opening_hours,price,cooking_type,contact,menu,specialdiet,password,ratings
lapruneenboîte1,La Prune en Boîte,lapruneenboîte1@gmail.com,Betty Ozzella,"191 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,Spanish,070866043,"Tuna sashimi, Ricotta stuffed Ravioli, Pizza, French fries with sausages, ",,-1946350331952625615,
jasuko1,Jasuko,jasuko1@gmail.com,Carolyn Kolesnik,"10 rue du Marechal Juin, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Japanese, Asian, Sushi",076175850,"Ebiten maki, Pappardelle alla Bolognese, Meatballs with sauce, Fettuccine Alfredo, ",,-6694477971536088803,
domino'spizzamaisons-alfort1,Domino's Pizza Maisons-Alfort,domino'spizzamaisons-alfort1@gmail.com,Freda Peterson,"177 avenue du Général Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€,French,077819685,"Chicken milanese, California maki, Vegetable Soup, Caesar Salad, ",,7173055677074688782,
cafedelagare1,Cafe de  La Gare,cafedelagare1@gmail.com,Michelle Norman,"11 rue du Capitaine r Deplanque, 94700 Maisons-Alfort France",17:00-23:00,,,070301242,"Ebiten maki, Pizza, Pork belly buns, California maki, ",,-6783950720702244689,
invinotapas1,In Vino Tapas,invinotapas1@gmail.com,Betty Culp,"28 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,,070343496,"Ebiten maki, Teriyaki Chicken donburi, French fries with sausages, Chilli con carne, ",,3207033678131106882,
casadiroma1,Casa Di Roma,casadiroma1@gmail.com,Glenna Richardson,"17 rue du Marechal Juin, 94700 Maisons-Alfort France",17:00-23:00,,,079676586,"Mushroom Risotto, Salmon nigiri, Linguine with clams, Lasagne, ",,7765451477072030895,
mansio1,Mansio,mansio1@gmail.com,Kevin Whiteis,"133 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"French, European",075973976,"Lasagne, Vegetable Soup, Barbecue Ribs, Fish and chips, ",,-8056891778659990128,
sushiclemenceau1,Sushi Clemenceau,sushiclemenceau1@gmail.com,William Ellis,"71 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,,,070404927,"Califlower penne, Fettuccine Alfredo, Califlower penne, Katsu Curry, ",,6396802549618963106,
thekorner1,The Korner,thekorner1@gmail.com,Ronald Sparks,"107 rue Marc Sangnier, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Steakhouse, Pizza, Fast food, Contemporary, Healthy",075379665,"Salmon nigiri, Pizza, Chilli con carne, California maki, ",,3259959378916035187,
lerelais1,Le Relais,lerelais1@gmail.com,Michael Vandeventer,"70 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,,,072781599,"Scotch eggs, Risotto with seafood, Pizza, Pasta Carbonara, ",,-5090466670896475905,
junglethai1,Jungle Thai,junglethai1@gmail.com,Helen Holliday,"115 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,Thai,071231184,"Scotch eggs, Chicken wings, Cheeseburger, Souvlaki, ",,2028260008010469400,
brasseriel'olympique1,Brasserie L'olympique,brasseriel'olympique1@gmail.com,Mary Oddo,"170 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,,,072337685,"Fish and chips, Salmon nigiri, Philadelphia maki, Chicken Fajitas, ",,6945387255343703433,
qgmaisonnnais1,QG Maisonnnais,qgmaisonnnais1@gmail.com,Maria Aguero,"2 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"European, French",070558666,"Ricotta stuffed Ravioli, Chilli con carne, California maki, Pork sausage roll, ",,6373119717999234886,
meatsteakhouse1,Meat Steakhouse,meatsteakhouse1@gmail.com,Mark Smith,"2 quai Fernand Saguet, 94700 Maisons-Alfort France",17:00-23:00,,,071113152,"Meatballs with sauce, Chicken Fajitas, Chicken Fajitas, Pizza, ",,7861823554308251295,
boulangeriepâtisseriebreadsparadise1,Boulangerie Pâtisserie Breads Paradise,boulangeriepâtisseriebreadsparadise1@gmail.com,Jacqueline Sullins,"24 rue Eugene Renault, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,French,076997191,"Chicken milanese, Chicken Fajitas, Meatballs with sauce, French fries with sausages, ",,-3130257799496998389,
131street1,131 Street,131street1@gmail.com,Michael Hagan,"131 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,€,"American, Fast food, Middle Eastern, Afghani",073651473,"Caesar Salad, Tuna sashimi, Pizza, Fish and chips, ",,199318506576537353,
lesfrèresdacruz1,Les Frères Da Cruz,lesfrèresdacruz1@gmail.com,Doris Westling,"140 avenue de la Republique, 94700 Maisons-Alfort France",17:00-23:00,,"French, European, Portuguese",073346539,"Cheeseburger, Souvlaki, Barbecue Ribs, Meatballs with sauce, ",,6701696030311603476,
creperiedelamairie1,Creperie de la Mairie,creperiedelamairie1@gmail.com,Fred Sigg,"87 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,,,075420474,"Pork sausage roll, Salmon nigiri, Pork sausage roll, Risotto with seafood, ",,-7791953304857384422,
amakari1,Amakari,amakari1@gmail.com,Joseph Bryan,"34 cours des Juilliottes, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Indian, Street Food",075684971,"Pasta Carbonara, Barbecue Ribs, Tuna sashimi, Chicken milanese, ",,-4964118061384827512,
chamsastacos1,Chamsas Tacos,chamsastacos1@gmail.com,Sara Herrick,"35 cours des Juilliottes, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,American,073194647,"Pasta Carbonara, Chicken Fajitas, Chicken milanese, Philadelphia maki, ",,6912017684921949430,
lelaboàburgers1,Le Labo À Burgers,lelaboàburgers1@gmail.com,Barbara Taylor,"10 avenue de la Liberte, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Fast food, European, Albanian",073523359,"Tiramisù, Ebiten maki, Salmon nigiri, Meatballs with sauce, ",,-7698303861919126616,
boulangerieingridetfrankderache1,Boulangerie Ingrid Et Frank Derache,boulangerieingridetfrankderache1@gmail.com,Chase Logan,"67 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,,,071769936,"Chicken milanese, Caesar Salad, Mushroom Risotto, Pasta and Beans, ",,74115188256862236,
labourgogne1,La Bourgogne,labourgogne1@gmail.com,Barbara Hauser,"164 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,€€€€,"French, European",073373812,"Califlower penne, Califlower penne, Pork sausage roll, Pasta with Tomato and Basil, ",,-6366052743167236151,
laperledumaroc1,La Perle du Maroc,laperledumaroc1@gmail.com,Donna Bussell,"261 avenue de la Republique, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Moroccan, Mediterranean, Middle Eastern",074548731,"California maki, Pizza, Chicken Fajitas, Scotch eggs, ",Halal,2926848753386799153,
casabella1,Casa Bella,casabella1@gmail.com,Paul Mcbee,"71 avenue Georges Clemenceau, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,Italian,073059656,"Fettuccine Alfredo, Pasta and Beans, Chicken Fajitas, Meatballs with sauce, ",Vegetarian Friendly,8281644022409785414,
barbelge1,Bar Belge,barbelge1@gmail.com,Jane Mankins,"97 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"French, Belgian, Bar, European",073211635,"Caesar Salad, Caesar Salad, Meatballs with sauce, Philadelphia maki, ",,-3693303424025766741,
pizzeriajazz1,Pizzeria Jazz,pizzeriajazz1@gmail.com,David Pittman,"34 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Italian, Pizza",073806519,"Fish and chips, Chicken wings, Barbecue Ribs, Meatballs with sauce, ",,-5779687910749379848,
saintetherese1,Sainte Therese,saintetherese1@gmail.com,Norma Kellogg,"29 avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,Italian,077723179,"Fettuccine Alfredo, Califlower penne, Risotto with seafood, Pasta and Beans, ",,-1931645789329488336,
o'caveau1,O'Caveau,o'caveau1@gmail.com,Adam Flom,"13 rue Fernet, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"French, Wine Bar",072795536,"Cheeseburger, Fettuccine Alfredo, Salmon nigiri, Lasagne, ",,1338765623399790786,
legrandcafedelamairie1,Le Grand Cafe de la Mairie,legrandcafedelamairie1@gmail.com,Carrie Pederson,"5 avenue de la Republique 79 Avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"French, Bar, Pub",079417440,"Lasagne, Caesar Salad, Pasta and Beans, Scotch eggs, ",,5395299135078711341,
leclin'sfactory1,Le Clin's Factory,leclin'sfactory1@gmail.com,Jonathan Jackson,"8 rue Eugene Renault, 94700 Maisons-Alfort France",17:00-23:00,€,"French, Spanish, European",074145647,"Pappardelle alla Bolognese, Katsu Curry, Chicken milanese, Fettuccine Alfredo, ",,7386538396165769830,
pizzeriaparma1,Pizzeria Parma,pizzeriaparma1@gmail.com,Sherri Kho,"128 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Italian, Pizza, European",072897207,"Mushroom Risotto, California maki, Chicken milanese, Vegetable Soup, ",,8082344261108087343,
bharati1,Bharati,bharati1@gmail.com,Mark Gaylor,"19 avenue de la Republique, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,Indian,071559730,"Chilli con carne, Chicken Fajitas, Pork sausage roll, Bruschette with Tomato, ",,-7335802737451076352,
laresidence1,La Residence,laresidence1@gmail.com,Tom Vereen,"139 rue Jean Jaures Route Nationale 6, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Portuguese, French, European",077158062,"California maki, Souvlaki, Risotto with seafood, Caprese Salad, ",,789022159793814681,
rapidopizza1,Rapido Pizza,rapidopizza1@gmail.com,David Saunders,"83 rue du 11 Novembre 1918, 94700 Maisons-Alfort France",17:00-23:00,,,077099794,"Tuna sashimi, Teriyaki Chicken donburi, Caprese Salad, Risotto with seafood, ",,-1987829743179332724,
chezmichel1,Chez Michel,chezmichel1@gmail.com,Kathryn Mcdevitt,"82 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€,French,079360480,"Barbecue Ribs, Ricotta stuffed Ravioli, Vegetable Soup, Califlower penne, ",,-979288292804132507,
maisonwako1,Maison Wako,maisonwako1@gmail.com,Annette Telfer,"27 cours des Juilliottes, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Japanese, Asian, Sushi",076449651,"Philadelphia maki, Pappardelle alla Bolognese, Scotch eggs, Ebiten maki, ",,2625314866575882413,
restaurantassanabel1,Restaurant Assanabel,restaurantassanabel1@gmail.com,Janet Plata,"11 allee des Cavaliers, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Lebanese, Mediterranean",077437870,"Vegetable Soup, Pork belly buns, Pasta and Beans, Mushroom Risotto, ",,831782212335895613,
ladiva1,La Diva,ladiva1@gmail.com,Richard Decker,"56 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Pizza, Italian, Deli",075186574,"Linguine with clams, Pasta and Beans, Tuna sashimi, Tuna sashimi, ",,8252182882780812036,
sumaya-restaurantjaponais1,Sumaya - Restaurant Japonais,sumaya-restaurantjaponais1@gmail.com,Shelia Adams,"175 avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Japanese, Asian",073782263,"Salmon nigiri, Linguine with clams, Chilli con carne, Souvlaki, ",,-6606890063927745241,
lepavillonbleu1,Le Pavillon Bleu,lepavillonbleu1@gmail.com,Alan White,"1 avenue Joffre, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,French,073570224,"Salmon nigiri, Chicken milanese, Linguine with clams, Pizza, ",,2961882016034088966,
moulinsdumonde1,Moulins du Monde,moulinsdumonde1@gmail.com,Don Stringer,"131 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,,"Eastern European, Armenian, Georgian, Italian",076180165,"Mushroom Risotto, Tiramisù, Bruschette with Tomato, Chicken Fajitas, ",,-585484176869369404,
commechezsoi1,Comme Chez Soi,commechezsoi1@gmail.com,Steven Dorado,"46 B avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€,American,071977026,"Vegetable Soup, Pork sausage roll, Chicken wings, Chicken milanese, ",,-937695113334156707,
kinaza1,Kinaza,kinaza1@gmail.com,Ashley Horner,"34 cours des Juilliottes, 94700 Maisons-Alfort France",17:00-23:00,,African,072956887,"Califlower penne, Pasta with Tomato and Basil, Pasta and Beans, Teriyaki Chicken donburi, ",,394962741899318114,
ledepot1,Le Depot,ledepot1@gmail.com,Clyde Wyman,"46 avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€,"Portuguese, French, European",070050094,"French fries with sausages, Chilli con carne, Bruschette with Tomato, Meatballs with sauce, ",,-2477802031092346797,
chezgiovanni1,Chez Giovanni,chezgiovanni1@gmail.com,Nick Lopez,"4 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Italian, Pizza",079292533,"Cheeseburger, Fettuccine Alfredo, Pork belly buns, Bruschette with Tomato, ",,6706723617282862999,
lebistrotdebenoit1,Le Bistrot de Benoit,lebistrotdebenoit1@gmail.com,Kimberly Bauman,"33 avenue du General de Gaulle, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"French, European",077906466,"Cheeseburger, California maki, Pork sausage roll, French fries with sausages, ",,8677213648358887663,
le581,Le 58,le581@gmail.com,Arthur Fonseca,"58 avenue Gambetta Métro Maisons Alfort Stade, 94700 Maisons-Alfort France",17:00-23:00,€€€€,"French, Gastropub, European",072259277,"Pork belly buns, Mushroom Risotto, Souvlaki, Pasta with Tomato and Basil, ",Vegetarian Friendly,-7369892903325588601,
vianagrill1,Viana Grill,vianagrill1@gmail.com,Paula Aybar,"117 rue Jean Jaures, 94700 Maisons-Alfort France",17:00-23:00,,"Portuguese, European",077131813,"Katsu Curry, Philadelphia maki, Pork sausage roll, Pappardelle alla Bolognese, ",,4013316684626996098,
aubuissonjoyeux1,Au Buisson Joyeux,aubuissonjoyeux1@gmail.com,Walter Maynard,"277 avenue du General Leclerc, 94700 Maisons-Alfort France",17:00-23:00,€€-€€€,"Italian, French, Mediterranean, Gastropub",075110144,"Pappardelle alla Bolognese, Chicken wings, Pasta Carbonara, Pork sausage roll, ",,493034816859059047,
méméjeannette1,Mémé Jeannette,méméjeannette1@gmail.com,Leslie Davis,"1 rue de Madeloc Hameau de cosprons, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, Barbecue",070521907,"Mushroom Risotto, Fettuccine Alfredo, Fettuccine Alfredo, Chilli con carne, ",,4662312640066880217,
le7grill1,Le 7 Grill,le7grill1@gmail.com,Theodore Bachorski,"7 quai de la Republique, 66660 Port-Vendres France",17:00-23:00,€€-€€€,French,071838756,"Barbecue Ribs, Bruschette with Tomato, Ebiten maki, Meatballs with sauce, ",Vegetarian Friendly,-1259012339275864849,
lekristal1,Le Kristal,lekristal1@gmail.com,Jamie Martin,"15 rue Jules Pams, 66660 Port-Vendres France",17:00-23:00,€,French,073051425,"Pork sausage roll, Chilli con carne, Ebiten maki, Pasta and Beans, ",,342414353206228758,
lelamparo1,Le Lamparo,lelamparo1@gmail.com,Phillip Brown,"7 quai Francois Joly, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Seafood, Spanish, Mediterranean, Catalan",077303142,"Chicken wings, Chicken wings, Tiramisù, Caprese Salad, ",,1532143147373229259,
boiteabebert1,Boiteabebert,boiteabebert1@gmail.com,Jacqueline Hair,"10 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean",077156487,"Mushroom Risotto, Pork belly buns, Pasta Carbonara, Scotch eggs, ",,6549422577651462783,
l'archipel1,L'Archipel,l'archipel1@gmail.com,Annette Demoss,"6 quai de la Republique, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European",078291595,"Pasta with Tomato and Basil, Fettuccine Alfredo, Pasta with Tomato and Basil, Vegetable Soup, ",,-8288527300587933265,
chezpujol1,Chez Pujol,chezpujol1@gmail.com,James Hitchcock,"Quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Seafood, Mediterranean, European, Spanish, Healthy, Catalan",075782423,"Pork sausage roll, Caprese Salad, Tuna sashimi, Lasagne, ",,4074825535553392733,
latramontane1,La Tramontane,latramontane1@gmail.com,Chelsea Cheek,"2 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European",079737949,"Pasta and Beans, Tuna sashimi, Barbecue Ribs, Ricotta stuffed Ravioli, ",Vegetarian Friendly,3364755683914587448,
chezlescouzis1,Chez Les Couzis,chezlescouzis1@gmail.com,Connie Ruiz,"7 quai de la Republique, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"Mediterranean, Spanish, Wine Bar, French",075450876,"Teriyaki Chicken donburi, Mushroom Risotto, Caesar Salad, Pasta with Tomato and Basil, ",,3219605087077820561,
lacotevermeille1,La Cote Vermeille,lacotevermeille1@gmail.com,Maria Oliveros,"quai du Fanal Direction La Poissonnerie Cote Catalane, 66660 Port-Vendres France",17:00-23:00,€€€€,"French, Mediterranean",076350092,"California maki, Fish and chips, Caesar Salad, California maki, ",,-4620680225818473209,
mood1,Mood,mood1@gmail.com,Travis Lee,"6 quai Francois Joly, 66660 Port-Vendres France",17:00-23:00,€,"Italian, Pizza",076561670,"Fettuccine Alfredo, Chilli con carne, Lasagne, Pasta and Beans, ",,-3346885951734370497,
ruaorzann°691,Rua Orzan N°69,ruaorzann°691@gmail.com,Robert Howell,"4 B rue Camille Pelletan, 66660 Port-Vendres France",17:00-23:00,,"French, Mediterranean, Catalan",074055803,"Scotch eggs, Philadelphia maki, Cheeseburger, California maki, ",,3248694267856604575,
edenrock1,Eden Rock,edenrock1@gmail.com,George Romney,"5 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"Italian, French, Bar, Pub",070527531,"Ebiten maki, Caprese Salad, Mushroom Risotto, Meatballs with sauce, ",,-35303551780804763,
lechantdupoulpe1,Le Chant Du Poulpe,lechantdupoulpe1@gmail.com,Rob Hayes,"13 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Catalan",077228860,"Pizza, Tuna sashimi, Pork belly buns, Lasagne, ",,81381941005435952,
portvendre1,Port Vendre,portvendre1@gmail.com,Tanya Gostlin,"Le Lamparo quai François Joly, 66660 Port-Vendres France",17:00-23:00,,"French, Spanish, Catalan",077625918,"Bruschette with Tomato, Souvlaki, Caesar Salad, Chicken Fajitas, ",,-8068922075991513476,
restauranttout1monde1,Restaurant Tout 1 Monde,restauranttout1monde1@gmail.com,Tonya Carvalho,"13 rue Jules Pams, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"Mediterranean, French, Moroccan",073576716,"Pasta Carbonara, Scotch eggs, Pork sausage roll, Chicken Fajitas, ",,3460126193787636926,
côtégers1,Côté Gers,côtégers1@gmail.com,Maureen Grant,"3 rue Jules Pams, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European",077551825,"Fettuccine Alfredo, Meatballs with sauce, Caesar Salad, Ebiten maki, ",,5775589996787943300,
lesclosdepaulilles1,Les Clos de Paulilles,lesclosdepaulilles1@gmail.com,Ronnie Davis,"Baie De Paulilles, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"Mediterranean, French, European, Healthy, Catalan",079057353,"French fries with sausages, Risotto with seafood, Chicken wings, Chicken milanese, ",,-3868360079388124347,
lecedre1,Le Cedre,lecedre1@gmail.com,James Doney,"29 route de Banyuls 66660, 66660 Port-Vendres France",17:00-23:00,€€€€,"French, Mediterranean, European",076026731,"Chicken Fajitas, Pasta and Beans, Philadelphia maki, Scotch eggs, ",,-1387577183545943684,
lebistrotdelafrance1,Le Bistrot de la France,lebistrotdelafrance1@gmail.com,Linda Hall,"21 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€,French,077388470,"Caesar Salad, Katsu Curry, Pork belly buns, Ebiten maki, ",,-4877425916909528029,
solemio1,Sole mio,solemio1@gmail.com,Albert Gongora,"route de Banyuls - Paulilles, Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European, Spanish",076160871,"Chicken Fajitas, French fries with sausages, Pappardelle alla Bolognese, Chicken milanese, ",,8647295607411508612,
lechalut1,Le Chalut,lechalut1@gmail.com,Robert Allen,"Quai François Joly 66660, Port-Vendres France",17:00-23:00,€€-€€€,"French, Seafood, Mediterranean, European",073298397,"Salmon nigiri, Chilli con carne, Caprese Salad, California maki, ",,-7269225343217101958,
lequai1,Le Quai,lequai1@gmail.com,William Pedrick,"Quai Pierre Forgas Quai Pierre Forgas, Port-Vendres, Pyrénées-Orientales, Languedoc-Roussillon, Port-Vendres France",17:00-23:00,€€-€€€,"French, Bar, Mediterranean, European, Spanish, Catalan",076113181,"Lasagne, Philadelphia maki, Califlower penne, Pork sausage roll, ",,-3358394958348775508,
lafringale1,La Fringale,lafringale1@gmail.com,Leon Hawley,"6 rue Jules Pams, 66660 Port-Vendres France",17:00-23:00,€€-€€€,French,073505442,"Chicken milanese, Cheeseburger, Salmon nigiri, Chicken Fajitas, ",,7806493198594865554,
lespoissonneriesdelacôtecatalane1,Les Poissonneries de la Côte Catalane,lespoissonneriesdelacôtecatalane1@gmail.com,Jeffrey Carter,"Anse Gerbal, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"Seafood, Mediterranean, French",073554484,"Tuna sashimi, Mushroom Risotto, Pork sausage roll, Chilli con carne, ",,-7543279671965859519,
lerestaurantduport1,Le Restaurant Du Port,lerestaurantduport1@gmail.com,Amanda Pick,"6 quai Francois Joly, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European, Catalan",079383187,"Teriyaki Chicken donburi, French fries with sausages, Caprese Salad, California maki, ",Vegetarian Friendly,3409771269959828492,
leportdevénus1,Le Port de Vénus,leportdevénus1@gmail.com,Loni Coulter,"12 rue Jules Pams Proche de la Mairie, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European, Catalan",076928788,"Pasta Carbonara, Chicken wings, Lasagne, Pasta with Tomato and Basil, ",Vegetarian Friendly,5932708271612374192,
lepaindejour1,Le Pain de Jour,lepaindejour1@gmail.com,James Mcfarland,"Quai, Port-Vendres France",17:00-23:00,,"French, Cafe",071130038,"Fettuccine Alfredo, Risotto with seafood, Chicken Fajitas, Califlower penne, ",,-2227991458462897265,
laterrasse1,La Terrasse,laterrasse1@gmail.com,Wesley Wycoff,"quai du Fanal, 66660 Port-Vendres France",17:00-23:00,€€€€,French,074752252,"Fettuccine Alfredo, Pasta and Beans, Chilli con carne, Katsu Curry, ",,788448142695740971,
lefranceportvendres1,Le france port vendres,lefranceportvendres1@gmail.com,Misty Orbeck,"20 quai Pierre Forgas, 66660 Port-Vendres France",17:00-23:00,€€-€€€,"French, Mediterranean, European",079549238,"Souvlaki, Philadelphia maki, California maki, Pork sausage roll, ",,755465188316199468,
chezgigi1,Chez Gigi,chezgigi1@gmail.com,Johnson Morrissey,"103 avenue de la Republique, 17150 Mirambeau France",17:00-23:00,€,"French, Pizza, Barbecue",078721768,"Pizza, Caesar Salad, Pasta and Beans, Barbecue Ribs, ",,-4241619498681100699,
restaurantlesdeuxlevriers-chateaudemirambeau1,Restaurant Les Deux Levriers - Chateau de Mirambeau,restaurantlesdeuxlevriers-chateaudemirambeau1@gmail.com,Karla Barone,"1 avenue des Comtes Duchatel, 17150 Mirambeau France",17:00-23:00,€€€€,"French, European",074561262,"Mushroom Risotto, Ebiten maki, Vegetable Soup, Cheeseburger, ",,-3868450555094801653,
l'union1,L'UNION,l'union1@gmail.com,Jerome Ishikawa,"31 avenue de la Republique, 17150 Mirambeau France",17:00-23:00,€,"French, European, Grill",076651414,"Pork belly buns, Tiramisù, Pork belly buns, Tiramisù, ",,1388912440159597124,
latabledugolf1,La Table du Golf,latabledugolf1@gmail.com,Ethel Soper,"35 rue du Golf, 86130 Saint-Cyr France",17:00-23:00,€€-€€€,"French, European",078825908,"Pasta Carbonara, Tuna sashimi, Lasagne, Chicken milanese, ",Vegetarian Friendly,2460199754257682836,
aubergedeceilloux1,Auberge de Ceilloux,aubergedeceilloux1@gmail.com,Jennie Wood,"Le Bourg, 63520 Ceilloux France",17:00-23:00,€€-€€€,"French, European",075876517,"Risotto with seafood, Pappardelle alla Bolognese, Tuna sashimi, Fettuccine Alfredo, ",,5671540063701078482,
lesalondethedegabriel1,Le Salon de The de Gabriel,lesalondethedegabriel1@gmail.com,Walter Patry,"Rue Pierre Chambord, 87150 Oradour-sur-Vayres France",17:00-23:00,€,"French, British",076237835,"Caprese Salad, Ricotta stuffed Ravioli, Pasta and Beans, Ebiten maki, ",,1049949213364328467,
restaurantlabergerie1,Restaurant La Bergerie,restaurantlabergerie1@gmail.com,Jarrod Hodge,"Chemin de la Cote, 87150 Oradour-sur-Vayres France",17:00-23:00,€€-€€€,"French, European",077231153,"Scotch eggs, Chicken wings, Pappardelle alla Bolognese, Salmon nigiri, ",,-3546133872804878515,
l'arlequin1,L'Arlequin,l'arlequin1@gmail.com,Mary Cowan,"14 rue du General de Gaulle, 87150 Oradour-sur-Vayres France",17:00-23:00,€,"French, Pizza, European",072124970,"Ebiten maki, Pizza, Tiramisù, French fries with sausages, ",,1810542283553114190,
lerelaisdelavayres1,Le Relais de la Vayres,lerelaisdelavayres1@gmail.com,Jeffrey Robinson,"4 rue Jean Giraudoux, 87150 Oradour-sur-Vayres France",17:00-23:00,€€-€€€,French,074424606,"Linguine with clams, Risotto with seafood, Caesar Salad, Califlower penne, ",,-8230152901511560098,
auguste&ferdinand1,Auguste & Ferdinand,auguste&ferdinand1@gmail.com,Kathy Reed,"182 avenue de l Hippodrome, 59130 Lambersart, Lille France",17:00-23:00,€,"Deli, Street Food",078395624,"Meatballs with sauce, Chilli con carne, Fettuccine Alfredo, Philadelphia maki, ",Vegetarian Friendly,7210509801377968387,
boulangeriepitman1,Boulangerie Pitman,boulangeriepitman1@gmail.com,Christine Burk,"Lambersart, Lille France",17:00-23:00,€,French,078282062,"Chilli con carne, Pizza, Meatballs with sauce, Chicken wings, ",,-3594649293392089659,
empreinte1,Empreinte,empreinte1@gmail.com,Daniel Gauthier,"170 avenue de l Hippodrome, 59130 Lambersart, Lille France",17:00-23:00,€€€€,French,077839180,"Califlower penne, Katsu Curry, Pizza, Pappardelle alla Bolognese, ","Vegetarian Friendly, Vegan Options, Gluten Free Options",-7159417516731903436,
l'imperial1,L'Imperial,l'imperial1@gmail.com,Carlos Mckeon,"125 avenue Becquart, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Italian, Barbecue",070661771,"Meatballs with sauce, Souvlaki, Pork belly buns, Pasta Carbonara, ",,-849526575937255163,
romeopizzas1,Romeo Pizzas,romeopizzas1@gmail.com,Sharon Smith,"10 Place de la Cessoie, 59130 Lambersart, Lille France",17:00-23:00,€€-€€€,"Italian, Pizza",077864987,"Barbecue Ribs, Risotto with seafood, Scotch eggs, Pasta and Beans, ",Vegetarian Friendly,-2150730315154261970,
piesandpotes1,Pies and Potes,piesandpotes1@gmail.com,Penney Cordeiro,"310 avenue de Dunkerque, 59130 Lambersart, Lille France",17:00-23:00,€,"American, British",079897435,"Meatballs with sauce, Pizza, Fettuccine Alfredo, Tiramisù, ",Vegetarian Friendly,-8860408142309491612,
